Customer ID,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,City,ZipCode,State,Age
25016,1977-04-28,Bachelors,Professional,M,S,0,2,0,0,56603,59,0,Honolulu,96801,Hawaii,48
25018,1977-02-04,Partial College,Skilled Manual,M,S,1,2,0,0,84004,71,0,Cleveland,44101,Ohio,48
25023,1980-03-10,Bachelors,Professional,F,S,1,2,0,0,42378,43,0,Riverside,92501,California,45
25024,1980-06-02,Bachelors,Professional,M,S,0,2,0,0,67734,71,0,Houston,77001,Texas,45
25025,1979-12-19,Partial College,Skilled Manual,M,S,0,2,0,0,91631,69,1,Wichita,67201,Kansas,45
25038,1975-01-19,Partial College,Skilled Manual,F,S,0,2,0,0,39475,46,0,Baltimore,21201,Maryland,50
25039,1975-02-12,High School,Skilled Manual,F,S,1,2,0,0,41731,44,0,Stockton,95201,California,50
25040,1975-02-21,High School,Skilled Manual,M,S,0,2,0,0,47344,64,0,Los Angeles,90001,California,50
25041,1975-07-25,High School,Skilled Manual,M,S,1,2,0,0,70553,71,0,Oakland,94601,California,49
25044,1975-08-10,Partial College,Skilled Manual,F,S,0,2,0,0,72235,50,0,Tulsa,74101,Oklahoma,49
25253,1976-01-13,High School,Skilled Manual,M,M,1,2,0,0,45782,70,0,Philadelphia,19101,Pennsylvania,49
25255,1975-04-27,High School,Skilled Manual,M,M,1,2,0,0,61160,68,1,Louisville,40201,Kentucky,50
25256,1975-04-28,High School,Skilled Manual,M,M,1,2,0,0,58361,69,0,Los Angeles,90001,California,50
25257,1980-10-02,High School,Skilled Manual,M,M,1,2,0,0,57328,69,0,Kansas City,64101,Missouri,44
25258,1980-08-13,High School,Skilled Manual,M,M,1,2,0,0,65917,75,0,Cincinnati,45201,Ohio,44
25259,1979-09-22,High School,Skilled Manual,M,M,0,2,0,0,50970,69,0,Anaheim,92801,California,45
25260,1978-08-11,High School,Skilled Manual,M,S,1,2,0,0,55432,68,0,Aurora,80010,Colorado,46
25261,1978-10-02,High School,Skilled Manual,M,M,1,2,0,0,49782,72,0,Phoenix,85001,Arizona,46
25264,1977-04-16,High School,Skilled Manual,M,S,1,2,0,0,51869,70,0,Corpus Christi,78401,Texas,48
25265,1979-02-22,Partial High School,Clerical,F,S,0,2,0,0,46153,44,1,Lincoln,68501,Nebraska,46
25274,1976-08-13,High School,Skilled Manual,F,S,0,2,0,0,45349,48,0,Jacksonville,32099,Florida,48
25275,1976-02-26,High School,Skilled Manual,F,S,0,2,0,0,43360,43,0,Stockton,95201,California,49
25276,1976-07-08,Partial College,Skilled Manual,F,S,0,1,0,0,35729,46,0,Oakland,94601,California,48
25277,1976-01-15,Partial College,Skilled Manual,M,S,1,1,0,0,60323,65,0,Plano,75023,Texas,49
25278,1976-12-21,Partial College,Skilled Manual,F,M,1,1,0,0,47558,51,0,Detroit,48201,Michigan,48
25279,1976-03-10,Partial College,Skilled Manual,F,S,0,1,0,0,43027,41,0,Fort Wayne,46801,Indiana,49
25280,1976-06-05,Partial College,Skilled Manual,F,S,0,1,0,0,48715,40,0,Jacksonville,32099,Florida,49
25281,1975-09-14,High School,Skilled Manual,M,S,0,2,0,0,44755,62,0,Long Beach,90801,California,49
25298,1980-04-25,Partial High School,Manual,M,M,1,2,0,0,18668,59,0,Kansas City,64101,Missouri,45
25299,1980-10-26,Partial High School,Manual,M,M,1,2,0,0,19478,57,0,Honolulu,96801,Hawaii,44
25300,1980-05-02,Partial High School,Manual,M,M,1,2,0,0,32372,63,0,Columbus,43085,Ohio,45
25301,1980-05-19,Partial High School,Manual,M,S,1,2,0,0,23500,61,0,San Jose,95101,California,45
25302,1978-05-26,High School,Manual,M,S,0,1,0,0,26488,59,0,Phoenix,85001,Arizona,47
25325,2018-02-16,Partial High School,Manual,M,S,0,2,0,4,20502,34,0,Durham,27701,North Carolina,7
25416,2019-06-06,Partial High School,Clerical,M,M,0,2,0,3,21798,39,0,Cleveland,44101,Ohio,6
25499,1979-10-18,Partial College,Clerical,F,M,1,2,3,3,59215,70,1,Dallas,75201,Texas,45
25500,1979-06-15,Partial College,Clerical,F,S,1,2,3,3,47854,63,0,Oakland,94601,California,46
25504,1978-10-12,Partial College,Clerical,M,S,1,2,3,3,56550,102,0,Wichita,67201,Kansas,46
25505,1978-11-20,Partial College,Clerical,M,M,1,3,4,4,53263,117,0,Jersey City,7302,New Jersey,46
25506,1978-03-24,Partial College,Clerical,F,M,1,1,5,5,50053,87,0,Long Beach,90801,California,47
25507,1977-11-27,Partial College,Clerical,F,S,0,3,5,5,52659,81,1,Greensboro,27401,North Carolina,47
25508,1977-06-03,Partial College,Clerical,F,S,0,1,0,0,66281,45,1,Cincinnati,45201,Ohio,48
25509,1977-08-23,Partial College,Clerical,M,S,0,1,0,0,52229,63,0,Honolulu,96801,Hawaii,47
25510,1977-10-28,Partial College,Clerical,M,S,0,1,0,0,53202,62,0,Lexington,40502,Kentucky,47
25511,1977-09-08,Partial College,Clerical,F,S,0,1,0,0,47548,41,0,Charlotte,28201,North Carolina,47
25512,1976-08-24,High School,Manual,M,S,0,1,0,0,21855,58,0,Aurora,80010,Colorado,48
25513,1976-09-08,High School,Manual,F,S,1,1,0,0,18753,35,0,St. Louis,63101,Missouri,48
25514,1976-07-12,High School,Manual,M,S,0,1,0,0,13381,51,0,Pittsburgh,15201,Pennsylvania,48
25516,1975-08-26,Partial High School,Manual,F,S,1,2,0,0,13496,40,0,Colorado Springs,80901,Colorado,49
25517,1976-06-17,High School,Manual,F,S,0,1,0,0,18253,39,0,Greensboro,27401,North Carolina,49
25518,1976-10-05,High School,Manual,M,S,0,1,0,0,15748,54,1,Raleigh,27601,North Carolina,48
25519,1976-12-23,High School,Manual,F,S,0,1,0,0,22867,37,0,Detroit,48201,Michigan,48
25521,1976-07-25,Partial High School,Manual,M,S,1,1,0,0,20088,58,0,Bakersfield,93301,California,48
25525,1975-10-19,Partial College,Clerical,F,M,0,1,0,0,53920,45,0,Irvine,92602,California,49
25526,1975-11-07,Partial College,Clerical,M,S,0,1,0,0,52952,65,0,Portland,97201,Oregon,49
25527,2013-05-11,Partial High School,Manual,M,S,0,2,0,2,35103,32,0,Boston,2101,Massachusetts,12
25555,1980-02-13,Partial College,Manual,F,M,0,1,0,0,17518,41,0,Lincoln,68501,Nebraska,45
25556,1980-09-26,Partial College,Manual,F,S,1,1,0,0,23258,36,0,St. Louis,63101,Missouri,44
25557,1980-08-02,Partial College,Manual,M,M,1,1,0,0,27674,60,0,Portland,97201,Oregon,44
25558,1980-03-15,Partial College,Manual,M,S,1,1,0,0,35215,61,0,Philadelphia,19101,Pennsylvania,45
25559,1980-09-10,Bachelors,Clerical,M,S,1,0,0,0,39703,62,0,Minneapolis,55401,Minnesota,44
25560,1978-05-25,Partial College,Manual,F,M,1,1,0,0,23845,37,0,Nashville,37201,Tennessee,47
25561,1977-02-23,High School,Manual,M,S,0,2,0,0,16569,55,0,San Diego,92101,California,48
25562,1979-10-09,Bachelors,Clerical,F,M,1,0,0,0,18278,36,0,Plano,75023,Texas,45
25563,1978-04-28,Bachelors,Clerical,F,S,0,0,0,0,39744,43,0,Indianapolis,46201,Indiana,47
15172,1975-02-14,Partial College,Skilled Manual,F,S,1,2,0,0,29141,44,0,Detroit,48201,Michigan,50
25565,1977-12-07,High School,Manual,M,S,0,0,1,1,29486,67,0,Portland,97201,Oregon,47
25566,1977-09-26,Partial College,Manual,F,M,1,0,0,0,19300,38,0,Aurora,80010,Colorado,47
25567,1977-07-12,Partial College,Manual,M,S,0,0,0,0,23785,57,0,Seattle,98101,Washington,47
25568,1977-09-21,Partial College,Manual,F,M,1,0,0,0,20539,44,0,Washington,20001,DC,47
25652,1978-06-27,High School,Manual,F,S,0,1,0,0,24551,36,0,Las Vegas,89101,Nevada,46
25653,1977-09-20,High School,Manual,M,S,0,1,0,0,22095,59,0,Philadelphia,19101,Pennsylvania,47
25654,1979-04-03,High School,Manual,F,M,1,2,4,4,26726,70,0,Colorado Springs,80901,Colorado,46
25662,1978-05-09,Partial College,Clerical,M,M,1,2,3,3,55582,110,1,Houston,77001,Texas,47
25663,1978-07-23,Partial College,Clerical,M,M,1,2,3,3,71857,116,0,Chula Vista,91910,California,46
25665,1977-10-05,High School,Manual,F,S,0,1,0,0,12281,40,0,Newark,7101,New Jersey,47
25666,1977-11-05,Partial College,Clerical,M,M,1,3,5,5,63500,132,1,Albuquerque,87101,New Mexico,47
25667,1977-10-28,Partial College,Clerical,F,S,0,1,0,0,48848,48,1,Orlando,32801,Florida,47
25668,1977-09-25,Partial College,Clerical,F,S,1,1,0,0,55083,41,0,Saint Paul,55101,Minnesota,47
25669,1977-11-27,Partial College,Clerical,F,S,0,1,0,0,47266,42,0,Tulsa,74101,Oklahoma,47
25670,1976-07-09,High School,Manual,F,S,0,1,0,0,22381,30,1,Indianapolis,46201,Indiana,48
25671,1976-11-06,High School,Manual,M,S,0,1,0,0,29804,62,0,Virginia Beach,23450,Virginia,48
25672,1975-04-13,Partial High School,Manual,F,S,1,2,0,0,18994,39,0,Tulsa,74101,Oklahoma,50
25673,1976-04-10,High School,Manual,M,S,1,1,0,0,30799,63,0,Anaheim,92801,California,49
25674,1976-07-26,Partial College,Clerical,M,S,0,1,0,0,59612,69,0,Greensboro,27401,North Carolina,48
25675,1976-06-11,Partial College,Clerical,M,S,0,1,0,0,42026,64,0,Phoenix,85001,Arizona,49
25676,1976-08-13,Partial College,Clerical,F,S,1,1,0,0,61952,45,0,Kansas City,64101,Missouri,48
25679,1975-06-21,Partial College,Clerical,F,S,0,1,0,0,52186,44,0,Austin,73301,Texas,50
25680,1975-09-26,Partial College,Clerical,M,S,0,1,0,0,64259,66,0,Cincinnati,45201,Ohio,49
25681,1975-03-02,Partial College,Clerical,F,S,0,1,0,0,45102,39,1,Anchorage,99501,Alaska,50
25704,1980-02-05,Partial College,Manual,M,S,1,1,0,0,21566,57,1,San Francisco,94101,California,45
25705,1979-06-26,Partial College,Manual,M,S,1,1,0,0,19204,53,0,Charlotte,28201,North Carolina,45
25706,1978-06-14,Partial College,Manual,M,S,0,1,0,0,29724,52,0,Philadelphia,19101,Pennsylvania,47
25707,1978-11-23,Partial College,Manual,M,M,1,1,0,0,14270,65,0,Oklahoma City,73101,Oklahoma,46
25708,1978-07-09,Partial College,Manual,F,S,0,1,0,0,19500,38,0,Long Beach,90801,California,46
25710,1979-11-21,Bachelors,Clerical,F,M,0,0,0,0,37790,42,0,San Francisco,94101,California,45
25711,1979-09-23,Bachelors,Clerical,M,S,0,0,0,0,35394,58,0,Virginia Beach,23450,Virginia,45
25712,1979-08-16,Bachelors,Clerical,M,S,1,0,0,0,38823,60,0,Oklahoma City,73101,Oklahoma,45
25713,1979-03-19,Bachelors,Clerical,F,S,1,0,0,0,37175,41,0,Anchorage,99501,Alaska,46
25715,1978-07-21,Bachelors,Clerical,F,S,0,0,0,0,25342,38,0,Phoenix,85001,Arizona,46
25716,1978-11-25,Bachelors,Clerical,M,S,0,0,0,0,19865,58,0,Jersey City,7302,New Jersey,46
25717,1978-03-18,Bachelors,Clerical,M,M,1,0,0,0,33832,67,0,Washington,20001,DC,47
25718,1977-08-24,Partial College,Manual,M,S,0,0,0,0,15153,61,0,Albuquerque,87101,New Mexico,47
25810,1975-03-14,Bachelors,Professional,M,S,1,4,0,0,95683,76,1,Honolulu,96801,Hawaii,50
25811,1976-07-26,Bachelors,Professional,M,S,0,2,0,0,73081,69,0,Minneapolis,55401,Minnesota,48
25812,1976-03-15,Bachelors,Professional,F,S,1,3,0,0,91022,50,1,Milwaukee,53201,Wisconsin,49
25813,1975-12-09,Bachelors,Professional,M,S,1,3,0,0,128455,77,0,San Francisco,94101,California,49
25814,1975-10-13,Bachelors,Professional,F,S,0,3,0,0,116099,47,0,San Jose,95101,California,49
25815,1975-03-25,Bachelors,Professional,F,M,1,3,0,0,106924,56,0,San Antonio,78201,Texas,50
25816,1975-08-10,Bachelors,Professional,F,M,0,3,0,0,105024,54,0,Irvine,92602,California,49
25908,1979-03-23,Partial College,Skilled Manual,F,M,0,1,0,0,54110,48,0,Baltimore,21201,Maryland,46
25909,1979-06-05,Partial College,Skilled Manual,M,M,1,1,0,0,112961,80,0,Detroit,48201,Michigan,46
25910,1979-09-18,Partial College,Skilled Manual,F,M,1,1,0,0,76374,51,0,Mesa,85201,Arizona,45
25911,1978-04-02,High School,Skilled Manual,F,S,0,2,0,0,39874,39,0,Charlotte,28201,North Carolina,47
25915,1978-05-09,Partial College,Skilled Manual,F,S,0,1,0,0,32259,39,0,Portland,97201,Oregon,47
25916,1978-07-13,Partial College,Skilled Manual,F,M,1,2,0,0,69589,53,0,Santa Ana,92701,California,46
25917,1978-03-25,Partial College,Skilled Manual,M,M,0,2,0,0,70654,72,0,Houston,77001,Texas,47
25924,1978-11-20,Partial College,Skilled Manual,F,S,0,2,0,0,83857,43,0,Indianapolis,46201,Indiana,46
25925,1977-11-02,Bachelors,Professional,F,M,0,2,0,0,55542,45,0,Memphis,37501,Tennessee,47
25929,1977-09-25,Partial College,Skilled Manual,F,S,0,1,0,0,45718,39,1,Jersey City,7302,New Jersey,47
25930,1977-07-10,Partial College,Skilled Manual,M,S,1,1,0,0,63659,71,0,El Paso,79901,Texas,47
25931,1977-08-10,Partial College,Skilled Manual,M,S,1,1,0,0,62383,64,1,Chula Vista,91910,California,47
25932,1977-11-25,Partial College,Skilled Manual,M,S,0,1,0,0,37819,60,1,Arlington,76010,Texas,47
25933,1977-06-05,Partial College,Skilled Manual,M,S,0,2,0,0,82240,72,0,Plano,75023,Texas,48
25942,1980-01-17,Partial College,Skilled Manual,F,S,0,2,0,0,65860,52,0,Columbus,43085,Ohio,45
25943,1979-02-03,Partial College,Skilled Manual,F,S,0,2,0,0,68116,45,0,Los Angeles,90001,California,46
25950,1975-06-26,High School,Skilled Manual,M,S,1,2,0,0,63225,68,1,San Diego,92101,California,49
25951,1975-03-19,High School,Skilled Manual,M,S,0,2,0,0,53058,64,0,Stockton,95201,California,50
25952,1975-05-22,High School,Skilled Manual,M,S,0,2,0,0,49970,64,0,Irvine,92602,California,50
25953,1975-11-11,High School,Skilled Manual,M,M,1,2,0,0,56189,72,0,Indianapolis,46201,Indiana,49
25954,1975-08-10,Partial College,Skilled Manual,M,M,0,2,0,0,90443,79,0,Virginia Beach,23450,Virginia,49
25955,1975-05-16,Partial College,Skilled Manual,F,S,0,2,0,0,75294,48,1,Seattle,98101,Washington,50
25957,1976-07-10,Partial College,Professional,F,M,0,2,0,0,78081,51,1,Long Beach,90801,California,48
25959,1976-11-10,Partial College,Professional,F,S,0,2,0,0,71120,43,0,Anaheim,92801,California,48
26168,1976-08-26,High School,Skilled Manual,M,S,1,2,0,0,35901,58,0,Oklahoma City,73101,Oklahoma,48
26169,1976-03-02,High School,Skilled Manual,F,M,1,2,0,0,41175,43,0,Jersey City,7302,New Jersey,49
26170,1976-05-04,High School,Skilled Manual,M,S,0,2,0,0,45767,62,1,Colorado Springs,80901,Colorado,49
26172,1975-08-18,High School,Skilled Manual,F,S,0,2,0,0,41400,46,0,New Orleans,70112,Louisiana,49
26173,1976-10-02,High School,Skilled Manual,F,M,1,2,0,0,37912,45,0,Jersey City,7302,New Jersey,48
26174,1980-06-26,High School,Skilled Manual,M,S,0,2,0,0,53545,61,0,Oklahoma City,73101,Oklahoma,44
26175,1980-08-17,High School,Skilled Manual,M,M,1,2,0,0,46946,62,1,Greensboro,27401,North Carolina,44
26176,1980-08-16,High School,Skilled Manual,M,S,1,2,0,0,62353,63,1,Fresno,93701,California,44
26177,1980-10-07,High School,Skilled Manual,F,M,0,2,0,0,36513,44,0,Houston,77001,Texas,44
26178,1980-05-02,High School,Skilled Manual,F,M,1,2,0,0,55178,39,0,San Diego,92101,California,45
26180,1978-02-02,Partial High School,Clerical,M,S,0,2,0,0,52693,68,0,Lexington,40502,Kentucky,47
26181,1978-02-16,High School,Skilled Manual,M,M,1,2,0,0,51632,71,0,Charlotte,28201,North Carolina,47
26183,1977-02-04,Partial High School,Clerical,M,S,0,2,0,0,36832,67,0,Toledo,43601,Ohio,48
26184,1977-03-02,Partial High School,Clerical,M,S,0,2,0,0,51493,63,0,Denver,80201,Colorado,48
26185,1977-01-21,High School,Skilled Manual,F,S,1,2,0,0,47786,38,0,Boston,2101,Massachusetts,48
26193,1976-02-01,Partial College,Skilled Manual,M,S,0,1,0,0,47749,57,0,Santa Ana,92701,California,49
26194,1976-12-11,Partial College,Skilled Manual,M,S,1,1,0,0,48647,62,0,Memphis,37501,Tennessee,48
26195,1976-03-19,Partial College,Skilled Manual,F,S,1,1,0,0,31020,39,0,Austin,73301,Texas,49
26196,1975-05-21,High School,Skilled Manual,M,S,1,2,0,0,51345,65,0,Portland,97201,Oregon,50
26197,1975-03-03,Partial College,Skilled Manual,M,S,0,1,0,0,56003,70,1,Lincoln,68501,Nebraska,50
26209,1980-07-27,Partial High School,Manual,F,S,0,2,0,0,17798,39,0,Anaheim,92801,California,44
26211,1980-08-17,Partial High School,Manual,F,S,1,2,0,0,22230,42,0,Oakland,94601,California,44
26212,1979-05-07,Partial College,Clerical,F,S,0,1,0,0,33782,39,0,Pittsburgh,15201,Pennsylvania,46
26213,1978-04-09,High School,Manual,M,S,0,1,0,0,56224,69,0,San Francisco,94101,California,47
26234,1975-12-27,Partial College,Clerical,M,S,1,0,3,3,63457,103,1,Boston,2101,Massachusetts,49
26235,1975-08-07,Partial College,Clerical,F,S,1,1,3,3,39373,59,1,Tampa,33601,Florida,49
26236,1975-05-05,Partial College,Clerical,F,M,1,1,3,3,37200,61,0,Omaha,68101,Nebraska,50
26242,1975-05-22,Partial College,Clerical,F,M,1,1,4,4,29530,73,0,Omaha,68101,Nebraska,50
26314,2018-05-19,High School,Skilled Manual,M,S,1,2,0,2,52680,43,0,Milwaukee,53201,Wisconsin,7
26421,1975-04-06,Bachelors,Professional,F,S,0,3,0,0,90981,52,0,Riverside,92501,California,50
26422,1975-09-03,Bachelors,Professional,M,S,1,2,0,0,98947,78,0,Phoenix,85001,Arizona,49
26423,1975-11-05,Bachelors,Professional,M,S,1,2,0,0,99617,72,1,Toledo,43601,Ohio,49
26424,1976-05-03,Bachelors,Professional,F,S,0,4,0,0,88685,45,0,Santa Ana,92701,California,49
26425,1976-11-12,Bachelors,Professional,F,S,0,3,0,0,70822,45,0,Greensboro,27401,North Carolina,48
26426,1976-06-15,Bachelors,Professional,F,S,1,3,0,0,86576,46,1,Tampa,33601,Florida,49
26427,1976-12-28,Bachelors,Professional,F,S,0,3,0,0,79565,48,1,Corpus Christi,78401,Texas,48
26428,1976-11-22,Bachelors,Professional,M,M,1,3,0,0,117799,81,0,Anaheim,92801,California,48
26429,1976-10-26,Bachelors,Professional,M,S,0,2,0,0,122370,77,1,San Jose,95101,California,48
26430,1975-11-10,Bachelors,Professional,F,S,0,3,0,0,100528,53,0,Louisville,40201,Kentucky,49
26432,1975-11-21,Bachelors,Professional,F,M,1,3,0,0,114895,52,0,Washington,20001,DC,49
26433,1975-07-27,Bachelors,Professional,M,M,1,2,0,0,118712,84,0,Omaha,68101,Nebraska,49
26541,1979-05-05,Partial College,Skilled Manual,F,M,1,1,0,0,55859,43,0,Pittsburgh,15201,Pennsylvania,46
26542,1978-03-25,Bachelors,Professional,M,M,0,2,0,0,70551,73,0,Arlington,76010,Texas,47
26544,1978-03-24,Partial College,Skilled Manual,F,M,1,1,0,0,42267,45,0,San Antonio,78201,Texas,47
26545,1978-01-08,Partial College,Skilled Manual,F,M,0,2,0,0,64964,52,0,Nashville,37201,Tennessee,47
26550,1977-10-28,Bachelors,Professional,M,S,0,2,0,0,78724,70,0,Albuquerque,87101,New Mexico,47
26553,1977-05-10,Partial College,Skilled Manual,F,S,1,2,0,0,48094,43,0,Seattle,98101,Washington,48
26554,1977-05-16,Partial College,Skilled Manual,M,S,0,2,0,0,86609,76,0,Fort Worth,76101,Texas,48
26557,1976-07-13,Partial College,Skilled Manual,F,S,1,2,0,0,81039,45,0,Lincoln,68501,Nebraska,48
26572,1975-11-19,Partial College,Skilled Manual,F,S,0,2,0,0,41792,42,0,Corpus Christi,78401,Texas,49
26573,1975-05-18,High School,Skilled Manual,F,M,1,2,0,0,32163,44,0,Bakersfield,93301,California,50
26574,1975-09-26,High School,Skilled Manual,M,M,1,2,0,0,58523,73,0,Miami,33101,Florida,49
26575,1975-07-08,High School,Skilled Manual,F,S,0,2,0,0,42454,44,0,Riverside,92501,California,49
26576,1975-01-10,Partial College,Skilled Manual,F,M,1,2,0,0,75997,53,0,San Francisco,94101,California,50
26583,1976-08-13,Partial College,Professional,M,S,0,2,0,0,95641,74,0,Boston,2101,Massachusetts,48
26584,1976-02-24,Partial College,Professional,M,M,0,2,0,0,87491,73,0,Charlotte,28201,North Carolina,49
26586,1976-07-12,Partial College,Professional,F,M,1,2,0,0,76938,51,0,Colorado Springs,80901,Colorado,48
26775,1976-10-22,High School,Skilled Manual,F,M,1,2,0,0,35448,40,0,Greensboro,27401,North Carolina,48
26776,1976-09-25,High School,Skilled Manual,F,S,1,2,0,0,46554,43,0,San Antonio,78201,Texas,48
26777,1975-02-17,High School,Skilled Manual,M,S,1,1,0,0,62015,75,0,Mesa,85201,Arizona,50
26778,1975-06-10,High School,Skilled Manual,F,S,1,2,0,0,30721,38,0,Irvine,92602,California,50
26779,1980-06-12,High School,Skilled Manual,F,M,0,2,0,0,48367,43,0,Durham,27701,North Carolina,45
26780,1980-02-03,High School,Skilled Manual,F,S,1,2,0,0,49442,42,0,Fort Wayne,46801,Indiana,45
26781,1979-12-04,High School,Skilled Manual,F,M,1,2,0,0,36636,40,0,Honolulu,96801,Hawaii,45
26782,1980-09-25,High School,Skilled Manual,M,S,0,2,0,0,50653,64,0,Lincoln,68501,Nebraska,44
26786,1978-05-01,Partial High School,Clerical,M,S,0,2,0,0,49662,67,0,Fort Wayne,46801,Indiana,47
26788,1978-05-11,High School,Skilled Manual,F,S,0,2,0,0,54528,43,0,Austin,73301,Texas,47
26789,1978-11-10,High School,Skilled Manual,M,S,0,2,0,0,63467,66,1,Columbus,43085,Ohio,46
26790,1977-02-21,Partial High School,Clerical,F,S,0,2,0,0,46934,43,1,Boston,2101,Massachusetts,48
26791,1977-11-04,Partial High School,Clerical,M,S,0,2,0,0,56502,65,0,Pittsburgh,15201,Pennsylvania,47
26792,1977-06-06,Partial High School,Clerical,M,S,0,2,0,0,59375,65,1,Sacramento,94203,California,48
26793,1977-03-18,High School,Skilled Manual,M,S,1,2,0,0,51674,60,0,Columbus,43085,Ohio,48
26794,1979-11-26,High School,Skilled Manual,F,M,1,2,0,0,33915,48,0,Virginia Beach,23450,Virginia,45
26798,1976-01-11,High School,Skilled Manual,M,M,1,2,0,0,49782,65,0,Omaha,68101,Nebraska,49
26799,1976-09-19,Partial College,Skilled Manual,M,M,1,1,0,0,64509,75,0,Lincoln,68501,Nebraska,48
26800,1976-10-07,Partial College,Skilled Manual,F,S,0,1,0,0,53435,50,1,Long Beach,90801,California,48
26801,1976-07-19,Partial College,Skilled Manual,M,M,1,1,0,0,86542,75,0,Greensboro,27401,North Carolina,48
26802,1975-11-13,High School,Skilled Manual,M,S,1,2,0,0,65893,68,0,San Diego,92101,California,49
26863,1977-11-08,High School,Manual,M,S,0,1,0,0,22110,56,0,Saint Paul,55101,Minnesota,47
26864,1979-06-02,Partial College,Clerical,F,S,1,1,3,3,47690,63,0,Aurora,80010,Colorado,46
26865,1979-02-27,Partial College,Clerical,F,M,1,2,3,3,30741,66,0,Cincinnati,45201,Ohio,46
26866,1979-05-15,Partial College,Clerical,F,S,0,2,3,3,53248,58,1,Charlotte,28201,North Carolina,46
26872,1978-01-20,Partial College,Clerical,M,M,1,3,3,3,46516,100,1,Austin,73301,Texas,47
26873,1977-05-02,Partial College,Clerical,F,S,1,1,0,0,40804,40,0,Indianapolis,46201,Indiana,48
26874,1977-11-19,Partial College,Clerical,M,S,0,1,0,0,56872,69,0,Oklahoma City,73101,Oklahoma,47
26875,1977-03-09,Partial College,Clerical,M,S,0,1,0,0,47225,65,0,Anchorage,99501,Alaska,48
26876,1977-07-25,Partial College,Clerical,F,S,0,1,0,0,49393,46,0,Denver,80201,Colorado,47
26877,1977-02-21,Partial College,Clerical,M,M,0,1,0,0,59003,72,0,Seattle,98101,Washington,48
26878,1976-02-16,High School,Manual,F,M,0,1,0,0,19852,41,0,San Francisco,94101,California,49
26879,1976-04-16,High School,Manual,F,S,0,1,0,0,16887,40,0,Plano,75023,Texas,49
26880,1976-02-27,High School,Manual,F,S,1,1,0,0,26373,43,0,Sacramento,94203,California,49
26881,1975-02-11,Partial High School,Manual,F,M,1,2,0,0,14853,40,0,Anaheim,92801,California,50
26882,1976-05-02,High School,Manual,F,S,0,1,0,0,20468,37,0,Arlington,76010,Texas,49
26883,1976-06-27,High School,Manual,F,S,0,1,0,0,13676,44,0,San Jose,95101,California,48
26884,1976-09-09,Partial College,Clerical,F,S,0,1,0,0,42957,41,1,Durham,27701,North Carolina,48
26885,1976-03-10,Partial College,Clerical,M,S,0,1,0,0,54723,66,0,Memphis,37501,Tennessee,49
26886,1976-11-12,Partial College,Clerical,F,S,0,1,0,0,56004,43,0,Atlanta,30301,Georgia,48
26890,1975-03-12,Bachelors,Skilled Manual,M,M,1,0,1,1,56530,81,0,Washington,20001,DC,50
26891,1975-06-08,Bachelors,Skilled Manual,M,M,0,0,1,1,50051,84,0,Kansas City,64101,Missouri,50
26892,1975-09-19,Bachelors,Skilled Manual,M,M,1,0,1,1,81523,92,1,Lincoln,68501,Nebraska,49
26916,1980-08-08,Partial College,Manual,F,M,1,1,0,0,24532,41,0,Detroit,48201,Michigan,44
26917,1979-04-05,Partial College,Manual,M,M,0,1,0,0,28034,62,0,El Paso,79901,Texas,46
26918,1976-09-14,High School,Manual,F,S,0,2,0,0,16363,38,0,Kansas City,64101,Missouri,48
26919,1976-06-26,High School,Manual,M,S,1,2,0,0,14043,57,0,Toledo,43601,Ohio,48
26920,1979-03-23,Bachelors,Clerical,M,M,0,0,0,0,39281,66,0,New York,10001,New York,46
26921,1979-08-20,Bachelors,Clerical,F,M,1,0,0,0,37493,48,0,Lexington,40502,Kentucky,45
26922,1978-05-27,High School,Manual,M,M,1,0,1,1,24643,78,0,Pittsburgh,15201,Pennsylvania,47
26924,1977-06-15,Partial College,Manual,F,S,0,0,0,0,18800,34,0,Wichita,67201,Kansas,48
26974,1980-11-13,Partial High School,Manual,M,S,0,2,0,0,16442,53,0,Orlando,32801,Florida,44
26975,1979-04-07,Partial College,Clerical,F,S,0,1,0,0,46336,41,1,Greensboro,27401,North Carolina,46
26976,1978-08-14,High School,Manual,M,S,0,1,0,0,45462,59,0,Stockton,95201,California,46
26977,1978-08-22,High School,Manual,M,S,0,1,0,0,41761,66,1,Las Vegas,89101,Nevada,46
27010,1975-11-14,Partial College,Clerical,F,M,1,0,3,3,44631,71,0,Philadelphia,19101,Pennsylvania,49
27011,1975-12-19,Partial College,Clerical,M,M,1,0,3,3,52566,102,1,Tampa,33601,Florida,49
27155,1980-01-24,Partial High School,Manual,M,M,1,2,0,0,18930,58,0,Boston,2101,Massachusetts,45
27157,1980-05-26,Partial High School,Manual,M,M,1,2,0,0,21285,59,0,Cincinnati,45201,Ohio,45
27158,1980-03-19,Partial High School,Manual,M,M,1,2,0,0,21755,63,0,Stockton,95201,California,45
27160,1978-01-18,High School,Manual,F,M,0,1,0,0,32648,44,0,Corpus Christi,78401,Texas,47
27161,1978-08-07,High School,Manual,M,S,0,1,0,0,51771,67,0,Corpus Christi,78401,Texas,46
